0.7267,5.6067,-1.4455,1,-0.0745881
0.7267,5.6067,-1.4455,1,-0.0799888
0.7248,5.8076,-1.4284,1,-0.0740806
0.7228,6.0127,-1.5634,1,-0.0735613
0.7207,6.2223,-1.4157,1,-0.073031
0.7185,6.4362,-1.4027,1,-0.0724897
0.7162,6.6544,-1.3894,1,-0.0719374
0.7139,6.8769,-1.3759,1,-0.0716852
0.7139,6.8769,-1.3759,1,-0.0785859
0.7088,7.3314,-1.3558,1,-0.0627256
0.7088,7.3314,-1.3558,1,-0.0780263
0.7062,7.5586,-1.1318,1,-0.069941
0.7034,7.7852,-1.5143,1,-0.0690337
0.7005,8.0115,-1.3122,1,-0.0684154
0.6974,8.2373,-1.2895,1,-0.0674751
0.6943,8.4627,-1.2741,1,-0.0671348
0.6943,8.4627,-1.2741,1,-0.0764355
0.691,8.6876,-1.242,1,-0.0661732
0.6876,8.912,-1.4746,1,-0.0654999
0.6841,9.136,-1.218,1,-0.0648156
0.6804,9.3596,-1.2012,1,-0.0638092
0.6767,9.5827,-1.1841,1,-0.0634029
0.6728,9.8053,-1.1589,1,-0.0623746
0.6728,9.8053,-1.1589,1,-0.0740753
0.6688,10.0276,-1.123,1,-0.0616359
0.6645,10.2492,-1.4155,1,-0.0602636
0.6602,10.4705,-1.1046,1,-0.0597912
0.6558,10.6914,-1.0703,1,-0.0590079
0.6512,10.9118,-1.0584,1,-0.0579026
0.6464,11.1317,-1.0389,1,-0.0567752
0.6464,11.1317,-1.0389,1,-0.0711758
0.6416,11.3512,-0.983,1,-0.0562485
0.6365,11.6492,-1.3431,1,-0.0547881
0.6313,11.6554,-0.9699,1,-0.0539168
0.6261,12.1503,-0.9334,1,-0.0533454
0.6218,11.9191,-0.9116,1,-0.055573
0.6218,11.9191,-0.9116,1,-0.0684736
0.6183,12.3995,-0.953,1,-0.0575892
0.6159,12.6828,-1.2755,1,-0.0606259
0.6155,12.7331,-1.0034,1,-0.0665825
0.6178,13.028,-1.0793,1,-0.0749361
0.6109,13.4072,-1.2282,1,-0.0465777
0.6109,13.4072,-1.2282,1,-0.0672783
0.6065,13.3688,-0.7281,1,-0.0535949
0.6031,13.8758,-1.2456,1,-0.0562215
0.6006,13.7037,-0.9035,1,-0.0586471
0.5987,14.2163,-0.9692,1,-0.0602387
0.5974,14.3328,-1.0298,1,-0.0618963
0.5965,14.6239,-1.0696,1,-0.0629979
0.5965,14.6239,-1.0696,1,-0.0656985
0.5958,14.7511,-1.1386,1,-0.0635221
0.5954,15.0196,-1.2061,1,-0.0643787
0.595,15.1463,-1.1517,1,-0.0643353
0.5945,15.4717,-1.1731,1,-0.0639809
0.5938,15.6136,-1.1721,1,-0.0633045
0.5938,15.6136,-1.1721,1,-0.0654051
0.593,15.8702,-1.1463,1,-0.0629177
0.592,16.021,-1.1988,1,-0.0622083
0.591,16.2866,-1.1366,1,-0.0620989
0.5897,16.4624,-1.1189,1,-0.0610565
0.5883,16.6994,-1.1161,1,-0.060603
0.5883,16.6994,-1.1161,1,-0.0648036
0.5866,16.8792,-1.0787,1,-0.0595172
0.5849,17.1132,-1.1838,1,-0.0593308
0.5829,17.3038,-1.0516,1,-0.0582114
0.5809,17.5241,-1.0469,1,-0.057992
0.5786,17.7223,-1.019,1,-0.0568395
0.5786,17.7223,-1.019,1,-0.0637401
0.5762,17.9351,-0.9847,1,-0.0562767
0.5735,18.1384,-1.1572,1,-0.0550803
0.5707,18.3451,-0.9706,1,-0.0544728
0.5677,18.5517,-0.9407,1,-0.0535434
0.5645,18.7541,-0.9255,1,-0.052592
0.5611,18.9622,-0.9023,1,-0.0516185
0.5611,18.9622,-0.9023,1,-0.0618191
0.5576,19.1619,-0.8541,1,-0.0509347
0.5539,19.3702,-1.1091,1,-0.0499282
0.5499,19.568,-0.837,1,-0.0485888
0.5458,19.7764,-0.8119,1,-0.0478383
0.5415,19.9725,-0.7784,1,-0.0467658
0.537,20.1808,-0.7596,1,-0.0456714
0.5323,20.3753,-0.7328,1,-0.0445549
0.5275,20.5833,-0.7055,1,-0.0437274
0.5275,20.5833,-0.7055,1,-0.058128
0.5224,20.7765,-0.6569,1,-0.0422675
0.5171,20.9838,-1.0169,1,-0.041085
0.5117,21.1759,-0.6204,1,-0.0401915
0.506,21.3827,-0.5908,1,-0.038665
0.5002,21.5736,-0.5685,1,-0.0377275
0.5002,21.5736,-0.5685,1,-0.055128
0.4942,21.7796,-0.5069,1,-0.0364685
0.488,21.9696,-0.9419,1,-0.035187
0.4815,22.1744,-0.4754,1,-0.0335725
0.475,22.364,-0.4433,1,-0.032858
0.4682,22.5674,-0.403,1,-0.0312104
0.4682,22.5674,-0.403,1,-0.0516109
0.4613,22.7569,-0.3439,1,-0.0301524
0.4542,22.9584,-0.8539,1,-0.0287718
0.4468,23.148,-0.3175,1,-0.0270583
0.4394,23.3476,-0.283,1,-0.0262447
0.4318,23.5376,-0.2401,1,-0.0248091
0.4241,23.7351,-0.2198,1,-0.0236626
0.4162,23.9255,-0.1839,1,-0.022194
0.4162,23.9255,-0.1839,1,-0.0458944
0.4083,24.121,-0.1185,1,-0.0213258
0.4001,24.3115,-0.711,1,-0.0195242
0.3918,24.5053,-0.0968,1,-0.0183116
0.3833,24.6959,-0.0518,1,-0.016777
0.3748,24.8883,-0.0215,1,-0.0158423
0.3662,25.0785,0.0169,1,-0.0145967
0.3575,25.2697,0.0403,1,-0.0133401
0.3575,25.2697,0.0403,1,-0.0394404
0.3488,25.4595,0.1028,1,-0.0123838
0.3398,25.6495,-0.5497,1,-0.0104941
0.3308,25.8387,0.1267,1,-0.00950445
0.3218,26.0279,0.174,1,-0.00851477
0.3127,26.2164,0.1987,1,-0.00721408
0.3035,26.4047,0.2235,1,-0.00590239
0.3035,26.4047,0.2235,1,-0.0335027
0.2944,26.5925,0.2888,1,-0.00520199
0.2851,26.7799,-0.4012,1,-0.00357927
0.2758,26.967,0.3063,1,-0.00255655
0.2665,27.1536,0.3469,1,-0.00153381
0.2572,27.3399,0.3724,1,-0.00051107
0.248,27.5258,0.398,1,0.000200682
0.2388,27.7113,0.4236,1,0.00121244
0.2296,27.8964,0.4413,1,0.00222421
0.2296,27.8964,0.4413,1,-0.025376
0.2205,28.0811,0.4919,1,0.00292476
0.2114,28.2655,-0.1981,1,0.00392555
0.2023,28.4494,0.5095,1,0.00492635
0.1932,28.633,0.5345,1,0.00592716
0.1844,28.8161,0.5595,1,0.00599497
0.1756,28.999,0.5845,1,0.0069628
0.1669,29.1814,0.5862,1,0.00761963
0.1669,29.1814,0.5862,1,-0.0184805
0.1584,29.3634,0.6268,1,0.0079543
0.1499,29.5451,-0.0257,1,0.00888915
0.1415,29.7264,0.6352,1,0.00951301
0.1333,29.9073,0.6586,1,0.00981488
0.1253,30.0879,0.6742,1,0.0100948
0.1174,30.268,0.6817,1,0.0106636
0.1174,30.268,0.6817,1,-0.0130365
0.1098,30.4478,0.7029,1,0.0105994
0.1022,30.6273,0.1104,1,0.0114353
0.0949,30.8063,0.7013,1,0.0113382
0.0877,30.985,0.7222,1,0.0118301
0.0808,31.1633,0.7198,1,0.011689
0.0741,31.3412,0.7321,1,0.011826
0.0741,31.3412,0.7321,1,-0.0082741
0.0677,31.5188,0.732,1,0.0116298
0.0614,31.6961,0.2295,1,0.0120228
0.0554,31.8729,0.7271,1,0.0117827
0.0497,32.0494,0.7369,1,0.0115097
0.0442,32.2255,0.7309,1,0.0115146
0.0391,32.4012,0.7241,1,0.0108756
0.0342,32.5766,0.7242,1,0.0108145
0.0342,32.5766,0.7242,1,-0.00388549
0.03,32.7517,0.7067,1,0.00917648
0.028,32.9264,0.3392,1,0.00279645
0.0283,33.1007,0.6657,1,-0.00413658
0.0311,33.2747,0.5062,1,-0.0119446
0.0356,33.4483,0.3329,1,-0.0175396
0.0427,33.6216,0.1377,1,-0.0261207
0.052,33.7945,-0.0022,1,-0.0337437
0.052,33.7945,-0.0022,1,-0.00584379
0.0633,33.9669,-0.4073,1,-0.0409869
0.0755,34.139,0.2902,1,-0.0450289
0.0877,34.3107,-0.5883,1,-0.046371
0.0999,34.4818,-0.6894,1,-0.0477131
0.1121,34.6527,-0.7229,1,-0.0490552
0.1241,34.8231,-0.7565,1,-0.0497754
0.136,34.9933,-0.79,1,-0.0507845
0.136,34.9933,-0.79,1,-0.0150846
0.1478,35.1631,-0.8333,1,-0.0517828
0.1596,35.3327,0.0592,1,-0.0530809
0.1713,35.5019,-0.8582,1,-0.0540681
0.1828,35.6706,-0.8907,1,-0.0547333
0.194,35.839,-0.9154,1,-0.0550655
0.205,36.0071,-0.932,1,-0.0556757
0.2157,36.1749,-0.9403,1,-0.0559529
0.2157,36.1749,-0.9403,1,-0.0238531
0.2261,36.3423,-0.9625,1,-0.0561973
0.2364,36.5095,-0.16,1,-0.0570306
0.2463,36.6762,-0.9686,1,-0.0569198
0.2559,36.8426,-0.9894,1,-0.0570761
0.2651,37.0086,-0.9867,1,-0.0568883
0.2738,37.1743,-0.9906,1,-0.0563456
0.2822,37.3397,-0.9859,1,-0.0563699
0.2822,37.3397,-0.9859,1,-0.0311702
0.2901,37.5048,-0.9729,1,-0.0557395
0.2978,37.6696,-0.3429,1,-0.0559868
0.305,37.834,-0.9572,1,-0.0552791
0.3117,37.998,-0.9633,1,-0.0545164
0.3179,38.1617,-0.9456,1,-0.0536987
0.3237,38.3251,-0.9266,1,-0.053137
0.3289,38.4882,-0.9061,1,-0.0519094
0.3336,38.6509,-0.8921,1,-0.0509267
0.3336,38.6509,-0.8921,1,-0.036827
0.3379,38.8133,-0.8368,1,-0.0502004
0.3416,38.9755,-0.4843,1,-0.0488077
0.3449,39.1372,-0.8187,1,-0.0479711
0.3476,39.2986,-0.7839,1,-0.0464684
0.3498,39.4597,-0.7629,1,-0.0452107
0.3515,39.6205,-0.7254,1,-0.0438981
0.3526,39.781,-0.6939,1,-0.0422195
0.3533,39.9411,-0.6611,1,-0.0410968
0.3533,39.9411,-0.6611,1,-0.0389972
0.3534,40.1009,-0.5911,1,-0.0393085
0.353,40.2603,-0.5386,1,-0.0377649
0.3521,40.4195,-0.5464,1,-0.0361662
0.3507,40.5783,-0.5078,1,-0.0345126
0.3489,40.7367,-0.4678,1,-0.0331149
0.3489,40.7367,-0.4678,1,-0.0385153
0.3465,40.8949,-0.3915,1,-0.0310516
0.3437,41.0528,-0.5265,1,-0.029544
0.3404,41.2103,-0.34,1,-0.0276813
0.3367,41.3674,-0.3023,1,-0.0260746
0.3326,41.5243,-0.2557,1,-0.024424
0.3281,41.6808,-0.2155,1,-0.0227293
0.3232,41.837,-0.1743,1,-0.0209906
0.3232,41.837,-0.1743,1,-0.0356909
0.3179,41.9929,-0.0884,1,-0.0192083
0.3122,42.1484,-0.4559,1,-0.0173816
0.3062,42.3036,-0.0439,1,-0.0158219
0.2999,42.4585,0.0018,1,-0.0142292
0.2933,42.613,0.0408,1,-0.0126035
0.2864,42.7673,0.0806,1,-0.0109448
0.2864,42.7673,0.0806,1,-0.031645
0.2794,42.9212,0.1627,1,-0.00987532
0.2719,43.0747,-0.3548,1,-0.00755059
0.2643,43.228,0.1894,1,-0.00641486
0.2569,43.381,0.2476,1,-0.00620112
0.2518,43.5336,0.276,1,-0.0125404
0.2502,43.6859,0.2813,1,-0.0228646
0.252,43.8379,0.1228,1,-0.0332629
0.2558,43.9896,-0.1353,1,-0.0396811
0.2558,43.9896,-0.1353,1,-0.0282814
0.2641,44.1408,-0.5557,1,-0.0540946
0.2743,44.2918,-0.2707,1,-0.0609169
0.2841,44.4422,-0.916,1,-0.0607952
0.2935,44.5921,-1.0866,1,-0.0606295
0.3024,44.7417,-1.0835,1,-0.0601088
0.3108,44.8911,-1.0794,1,-0.0595331
0.3186,45.0402,-1.0664,1,-0.0585914
0.3186,45.0402,-1.0664,1,-0.0351917
0.3258,45.1891,-1.0285,1,-0.0575841
0.3326,45.3379,-0.4435,1,-0.0571324
0.3388,45.4863,-1.0033,1,-0.0560147
0.3443,45.6343,-0.992,1,-0.0545201
0.3493,45.782,-0.964,1,-0.0535704
0.3535,45.9295,-0.9267,1,-0.0516328
0.3571,46.0767,-0.9029,1,-0.0502291
0.3571,46.0767,-0.9029,1,-0.0394295
0.36,46.2236,-0.8194,1,-0.0484489
0.3624,46.3704,-0.5494,1,-0.0472132
0.364,46.5167,-0.7749,1,-0.0449896
0.365,46.6628,-0.744,1,-0.0433
0.3653,46.8086,-0.6884,1,-0.0412333
0.3649,46.9541,-0.6462,1,-0.0390897
0.3649,46.9541,-0.6462,1,-0.0402901
0.3639,47.0992,-0.5409,1,-0.0371804
0.3622,47.2442,-0.5709,0.992336,-0.0348938
0.3599,47.3889,-0.4932,0.963542,-0.0328411
0.3569,47.5332,-0.436,0.934825,-0.0304115
0.3534,47.6756,-0.3847,0.906557,-0.0285268
0.3492,47.8113,-0.324,0.879861,-0.0259652
0.3445,47.9399,-0.2768,0.854599,-0.0239485
0.3392,48.0615,-0.2128,0.830726,-0.0215659
0.3392,48.0615,-0.2128,0.836903,-0.0374662
0.3334,48.1763,-0.1028,0.808294,-0.0194286
0.3271,48.2793,-0.5003,0.78837,-0.0172359
0.3202,48.3826,-0.0494,0.767776,-0.0146772
0.313,48.4793,0.0054,0.748842,-0.0129855
0.3053,48.5708,0.0694,0.730873,-0.0106388
0.2972,48.6572,0.1117,0.713916,-0.00854812
0.2972,48.6572,0.1117,0.718303,-0.0328484
0.2889,48.7387,0.2226,0.697991,-0.0070357
0.2801,48.8118,-0.3849,0.68385,-0.00456798
0.271,48.8852,0.2604,0.669211,-0.00266725
0.2617,48.9539,0.3221,0.655758,-0.00104452
0.2523,49.0189,0.3697,0.642992,0.000289232
0.2426,49.0802,0.4102,0.630963,0.00225599
0.2329,49.1381,0.4436,0.619596,0.00332276
0.2232,49.1928,0.4927,0.608857,0.00438953
0.2232,49.1928,0.4927,0.611632,-0.0247107
0.2134,49.2444,0.5461,0.59877,0.0057671
0.204,49.2908,-0.1814,0.589785,0.00560089
0.199,49.3373,0.5805,0.580513,-0.00704931
0.1988,49.3808,0.5764,0.571994,-0.0214275
0.2033,49.422,0.2601,0.563898,-0.0360227
0.2124,49.4609,-0.0994,0.55626,-0.0508239
0.2243,49.4976,-0.4642,0.549055,-0.0605331
0.2361,49.5319,-0.8343,0.542339,-0.0615314
0.2474,49.564,-1.077,0.536051,-0.0612746
0.2474,49.564,-1.077,0.537677,-0.0273749
0.2582,49.5943,-1.0955,0.530123,-0.0609631
0.2688,49.622,-0.248,0.524732,-0.0615294
0.2789,49.6495,-1.0877,0.519259,-0.0611407
0.2885,49.6752,-1.1019,0.514225,-0.060697
0.2975,49.6995,-1.0922,0.50945,-0.0598873
0.3058,49.7225,-1.0811,0.504929,-0.0587006
0.3135,49.7442,-1.0608,0.500667,-0.0577479
0.3205,49.7648,-1.0312,0.496614,-0.0564182
0.3268,49.7843,-1.0074,0.49278,-0.0550115
0.3325,49.8028,-0.9741,0.489139,-0.0538389
0.3373,49.8203,-0.939,0.485698,-0.0516672
0.3415,49.8368,-0.9096,0.482457,-0.0503295
0.3449,49.8524,-0.8553,0.479389,-0.0483039
0.3449,49.8524,-0.8553,0.480176,-0.0381042
0.3475,49.8673,-0.7713,0.476458,-0.0461906
0.3495,49.8807,-0.5163,0.473859,-0.0446109
0.3507,49.8941,-0.7184,0.471184,-0.0423433
0.3512,49.9066,-0.6789,0.468734,-0.0402986
0.351,49.9185,-0.6222,0.466388,-0.038177
0.35,49.9297,-0.5711,0.464186,-0.0356673
0.3484,49.9404,-0.5181,0.462074,-0.0336917
0.3461,49.9504,-0.4554,0.460112,-0.031339
0.3461,49.9504,-0.4554,0.460614,-0.0382394
0.3431,49.9599,-0.3471,0.458241,-0.0289097
0.3395,49.9684,-0.5197,0.456593,-0.0267141
0.3352,49.9769,-0.2864,0.454894,-0.0241414
0.3304,49.9849,-0.2315,0.45332,-0.0221137
0.325,49.9924,-0.1672,0.451845,-0.01972
0.3191,49.9996,-0.1165,0.45042,-0.0175714
0.3127,50.0063,-0.0567,0.449105,-0.0153677
0.3127,50.0063,-0.0567,0.44944,-0.034568
0.3058,50.0126,0.0521,0.447864,-0.0131093
0.2984,50.0183,-0.4279,0.446753,-0.0107956
0.2906,50.024,0.1086,0.445612,-0.00873789
0.2824,50.0293,0.1664,0.44457,-0.00663617
0.274,50.0343,0.2179,0.443584,-0.00511245
0.2652,50.0391,0.2704,0.442632,-0.00294471
0.2562,50.0435,0.3085,0.44177,-0.00135497
0.2471,50.0477,0.3627,0.440937,-5.42135e-05
0.2378,50.0517,0.4025,0.440145,0.00156855
0.2284,50.0554,0.435,0.439417,0.00290232
0.2189,50.0589,0.4755,0.438724,0.0042471
0.2108,50.0622,0.5089,0.438071,0.000937891
0.2083,50.0653,0.5425,0.437458,-0.0155873
0.209,50.0683,0.4598,0.436859,-0.0252645
0.2133,50.0711,0.0466,0.436306,-0.0365377
0.2221,50.0738,-0.1953,0.435767,-0.051006
0.2333,50.0761,-0.4771,0.435323,-0.0594382
0.2333,50.0761,-0.4771,0.435434,-0.0258384
0.2441,50.0779,-1.0496,0.43498,-0.0594267
0.2548,50.0799,-0.2096,0.434566,-0.0603039
0.265,50.0816,-1.0493,0.434237,-0.0599262
0.2747,50.083,-1.0713,0.433968,-0.0594935
0.2839,50.0844,-1.0618,0.433684,-0.0590058
0.2925,50.0858,-1.051,0.4334,-0.058152
0.3006,50.0872,-1.0388,0.433115,-0.0575433
0.308,50.0886,-1.0175,0.432831,-0.0562577
0.3147,50.0898,-1.0023,0.432596,-0.054895
0.3208,50.0912,-0.9701,0.432302,-0.0537663
0.3262,50.0925,-0.936,0.432042,-0.0522606
0.3309,50.0937,-0.9078,0.431803,-0.0506779
0.3349,50.0949,-0.8702,0.431558,-0.0490183
0.3381,50.0961,-0.8306,0.431313,-0.0469706
0.3381,50.0961,-0.8306,0.431368,-0.037371
0.3407,50.0972,-0.7379,0.431088,-0.0454573
0.3426,50.0983,-0.4979,0.430863,-0.0435666
0.3437,50.0994,-0.7001,0.430638,-0.041288
0.3442,50.1005,-0.6528,0.430413,-0.0395433
0.344,50.1015,-0.5959,0.430213,-0.0374217
0.3431,50.1024,-0.5523,0.430033,-0.035223
0.3415,50.1033,-0.4992,0.429848,-0.0329474
0.3392,50.1041,-0.4442,0.429688,-0.0305947
0.3364,50.1049,-0.3874,0.429523,-0.028787
0.3329,50.1057,-0.3285,0.429357,-0.0263024
0.3329,50.1057,-0.3285,0.429392,-0.0368027
0.3288,50.1065,-0.2212,0.429187,-0.024052
0.3242,50.1071,-0.4837,0.429071,-0.0220464
0.319,50.1077,-0.165,0.428946,-0.0196747
0.3132,50.1084,-0.1148,0.428796,-0.017237
0.307,50.109,-0.0555,0.428675,-0.0153553
0.3004,50.1095,0.0054,0.428575,-0.0134296
0.2933,50.11,0.0525,0.428469,-0.0111489
0.2859,50.1105,0.1006,0.428364,-0.00943517
0.2782,50.1109,0.1576,0.428283,-0.00768845
0.2702,50.1113,0.2005,0.428197,-0.00590872
0.2702,50.1113,0.2005,0.428212,-0.029909
0.2619,50.1117,0.2886,0.428106,-0.00409625
0.2532,50.112,-0.3114,0.428046,-0.0019395
0.2444,50.1123,0.3339,0.42798,-0.000671747
0.2354,50.1125,0.3878,0.427939,0.000918018
0.2263,50.1128,0.4195,0.427869,0.00221879
0.2171,50.113,0.4593,0.427828,0.00353057
0.1715,50.114,0.4918,0.427582,0.117746
0.1708,50.1148,0.5246,0.427427,-0.0168768
0.2114,50.1053,3.38,0.429836,-0.145243
0.2412,50.1044,0.0144,0.429581,-0.116121
0.2703,50.0984,-3.1947,0.431031,-0.117222
0.2703,50.0984,-3.1947,0.430726,-0.0299228
0.2987,50.0939,-2.4942,0.431847,-0.118247
0.3272,50.0939,-0.3117,0.431617,-0.121682
0.3548,50.0919,-2.5198,0.432112,-0.122019
0.3816,50.0895,-2.6057,0.432608,-0.122567
0.4073,50.0873,-2.6141,0.433034,-0.122095
0.4073,50.0873,-2.6141,0.432919,-0.0449949
0.4319,50.0857,-2.616,0.433315,-0.121501
0.4558,50.0866,-0.6885,0.433006,-0.122031
0.4785,50.086,-2.6012,0.433196,-0.120928
0.4998,50.0851,-2.6144,0.433387,-0.119072
0.4998,50.0851,-2.6144,0.433338,-0.0551723
0.5196,50.0845,-2.5405,0.433484,-0.116751
0.5385,50.0857,-0.943,0.433149,-0.11613
0.5558,50.0858,-2.4824,0.43318,-0.113234
0.5715,50.0858,-2.4669,0.433181,-0.110161
0.5855,50.0858,-2.3945,0.433176,-0.106602
0.5855,50.0858,-2.3945,0.433172,-0.0646027
0.5979,50.0863,-2.2287,0.433043,-0.103167
0.6089,50.0877,-1.1787,0.432713,-0.100178
0.6181,50.0885,-2.1429,0.432579,-0.0957905
0.6256,50.0892,-2.0681,0.43244,-0.0915161
0.6256,50.0892,-2.0681,0.43247,-0.0690167
0.6314,50.0901,-1.8516,0.432241,-0.0870554
0.6357,50.0915,-1.2891,0.431931,-0.083029
0.6382,50.0925,-1.7401,0.431746,-0.0779046
0.639,50.0935,-1.6394,0.431542,-0.0728933
0.6381,50.0946,-1.5113,0.431312,-0.0676949
0.6355,50.0957,-1.386,0.431087,-0.0623096
0.6313,50.0968,-1.256,0.430862,-0.0570482
0.6255,50.0979,-1.1214,0.430637,-0.0516108
0.6255,50.0979,-1.1214,0.430688,-0.0690114
0.6182,50.0991,-0.8539,0.430383,-0.0463091
0.6093,50.0999,-1.289,0.430238,-0.0405307
0.5989,50.1009,-0.7214,0.430023,-0.0348873
0.5871,50.1019,-0.5769,0.429817,-0.0293899
0.5871,50.1019,-0.5769,0.429862,-0.0647904
0.5741,50.1029,-0.2984,0.429607,-0.024361
0.5596,50.1034,-1.1834,0.429527,-0.0182666
0.5438,50.1042,-0.1727,0.429347,-0.0126291
0.5438,50.1042,-0.1727,0.429382,-0.0600297
0.5271,50.1049,0.1206,0.429201,-0.00809319
0.5089,50.1052,-1.0644,0.429156,-0.00159169
0.49,50.1058,0.234,0.429016,0.00258682
0.4727,50.1063,0.3965,0.428916,-0.000310657
0.4588,50.1068,0.501,0.42881,-0.00898212
0.4588,50.1068,0.501,0.42883,-0.0506826
0.4466,50.1072,0.2118,0.428724,-0.012741
0.4378,50.1074,-0.8307,0.428689,-0.0219735
0.4295,50.1078,0.1178,0.428594,-0.0225609
0.4295,50.1078,0.1178,0.428608,-0.0474613
0.4204,50.1083,-0.1277,0.428478,-0.0191607
0.4105,50.1084,-0.7502,0.428472,-0.0156721
0.3998,50.1088,-0.0427,0.428372,-0.0120955
0.3884,50.1092,0.0445,0.428287,-0.00874194
0.3765,50.1096,0.1339,0.428201,-0.00593331
0.364,50.11,0.2178,0.428116,-0.00275868
0.364,50.11,0.2178,0.42813,-0.040259
0.3511,50.1103,0.3674,0.42805,-0.000140393
0.3375,50.1104,-0.5701,0.428034,0.00345527
0.3235,50.1106,0.4328,0.427984,0.00619495
0.3091,50.1109,0.5227,0.427913,0.00897864
0.3091,50.1109,0.5227,0.427922,-0.0342217
0.2946,50.111,0.6608,0.427892,0.010873
0.2796,50.1111,-0.4192,0.427866,0.0140228
0.2644,50.1112,0.7082,0.427841,0.0162945
0.2491,50.1113,0.7869,0.427815,0.0182772
0.2491,50.1113,0.7869,0.427815,-0.027623
0.2339,50.1113,0.8933,0.427809,0.0196488
0.2184,50.1113,-0.2542,0.427804,0.0222535
0.2029,50.1113,0.9276,0.427798,0.0239583
0.2029,50.1113,0.9276,0.427792,-0.0225419
0.1876,50.1113,1.0353,0.427787,0.0250409
0.1721,50.1114,-0.1272,0.427756,0.0273458
0.1569,50.1113,1.0624,0.427781,0.0281176
0.142,50.1112,1.12,0.427795,0.0288565
0.142,50.1112,1.12,0.427785,-0.0158437
0.1274,50.1111,1.1577,0.427804,0.0295622
0.113,50.1112,0.0402,0.427768,0.0305461
0.0989,50.1111,1.1754,0.427793,0.031197
0.0854,50.111,1.2,0.427807,0.0308819
0.0854,50.111,1.2,0.427797,-0.00961818
0.0723,50.1109,1.2084,0.427816,0.0311227
0.0596,50.1111,0.1959,0.427756,0.0313197
0.0474,50.111,1.2144,0.427785,0.0311616
0.0359,50.1109,1.2193,0.4278,0.0303266
0.0149,50.1108,1.2154,0.427814,0.0611366
0.0055,50.1107,1.1945,0.427829,0.0273706
-0.0028,50.11,1.9647,0.427993,0.0249836
-0.0101,50.1098,1.1206,0.428003,0.0227866
-0.0504,50.1099,1.0609,0.427962,0.12622
-0.0504,50.1099,1.0609,0.427962,0.0053197
